529219024220336000,391602158,288,240,"�qui�n madruga tanto por alguien, ser� la �nica bobita(?)",4.747909,-74.111903,2014-11-03 10:30:22
529219260221239000,608214782,4861,5347,"#LunesDeGanarSeguidores http://t.co/F9YhYezOwz",4.634041,-74.197049,2014-11-03 10:31:18
529220136168067000,2171234088,732,625,"Cositas que enamoren",4.49875,-74.114663,2014-11-03 10:34:47
529220189196660000,2280574761,136,502,"YA NO PUEDO MAS TENGO SUE�O NO DORM� EN TODA LA NOCHE #EMABiggestFansJustinBieber http://t.co/fhX3LhKG3N",4.716193,-74.093061,2014-11-03 10:35:00
529220331299680000,2280574761,136,502,"Dare todo por justin #EMABiggestFansJustinBieber",4.716202,-74.093077,2014-11-03 10:35:34
529220332406988000,266163644,372,534,"Odio que me dejen en visto ... ush ppr lo menos un punto  de respuesta",4.553476,-74.149229,2014-11-03 10:35:34
529220535528718000,227193933,5673,483,"Me imagino el castigo que se aproxima",4.645662,-74.083505,2014-11-03 10:36:22
529220644660318000,2280574761,136,502,"Beliebers unidas jamas seran vecidas, #EMABiggestFansJustinBieber http://t.co/r7OStnfV8U",4.716203,-74.09308,2014-11-03 10:36:48
529219718008569000,608214782,4862,5347,"@isaacBIOvega",4.634013,-74.197083,2014-11-03 10:33:07
529220782195757000,597390470,26,75,"'Open the mind for new thinking and open the heart for new directions! ... wisdom from Tham Khai Meng. #in http://t.co/F9epmfwL22",4.719281,-74.062103,2014-11-03 10:37:21
529219808563572000,227193933,5673,483,"Ten�a que llegar a las tres am y pues remat� por rebelde",4.645447,-74.083688,2014-11-03 10:33:29
529219907729514000,180002207,198,115,"Incre�ble el cambio y la madurez de el.",4.703449,-74.030887,2014-11-03 10:33:53
529220951834386000,2280574761,136,502,"Justin y su equipo en hallowen  #EMABiggestFansJustinBieber http://t.co/XlLfyOFoxL",4.716191,-74.093076,2014-11-03 10:38:02
